traderId,userName,firstName,lastName,initialCash,finalCash,46_32_initial,46_32_final,46_32_bought,46_32_sold,50_37_initial,50_37_final,50_37_bought,50_37_sold,107_23_initial,107_23_final,107_23_bought,107_23_sold,180_44_initial,180_44_final,180_44_bought,180_44_sold,220_45_initial,220_45_final,220_45_bought,220_45_sold,360_62_initial,360_62_final,360_62_bought,360_62_sold,435_85_initial,435_85_final,435_85_bought,435_85_sold,530_71_initial,530_71_final,530_71_bought,530_71_sold,700_106_initial,700_106_final,700_106_bought,700_106_sold,820_72_initial,820_72_final,820_72_bought,820_72_sold
706,Surfer21,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Surfer22,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Surfer2,,,25.0,20.35,0,0,0,0,0,0,0,0,8,8,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,4,0,0
709,Surfer10,,,25.0,24.0,0,2,2,0,0,1,1,0,0,0,0,0,4,3,2,3,0,0,1,1,4,4,1,1,0,0,0,0,4,3,0,1,0,2,2,0,0,0,0,0
710,Surfer1,,,25.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,1,2,1,0,0,0,0,0,1,1,0,0,2,2,0,4,4,0,0
711,Surfer20,,,25.0,25.85,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0
712,Surfer11,,,25.0,23.5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,0,0,0,11,11,0,0,0,0,0
713,Surfer12,,,25.0,22.4,0,0,0,0,0,0,0,0,4,7,4,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
714,Surfer13,,,25.0,29.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,2,6,0,0,0,0,0,0,0,0,4,4,0,0
715,Surfer14,,,25.0,25.15,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0
716,Surfer15,,,25.0,31.4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0
717,Surfer16,,,25.0,28.5,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,2,0,2,0,0,0,0,0,0,0,0
718,Surfer17,,,25.0,26.5,4,1,0,3,4,1,0,3,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,4,4,0,0
719,Surfer18,,,25.0,34.9,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0,0,0
720,Surfer19,,,25.0,16.3,0,5,5,0,8,9,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0
721,Surfer7,,,25.0,26.25,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,1,0,4,0,0,4,0,1,1,0,0,2,2,0,4,1,0,3,0,0,0,0
722,Surfer8,,,25.0,13.6,0,1,1,0,0,2,2,0,0,0,0,0,8,10,2,0,4,7,3,0,0,3,3,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0
723,Surfer9,,,25.0,16.05,0,4,4,0,0,1,1,0,4,4,0,0,0,0,0,0,0,4,4,0,0,5,5,0,4,12,8,0,0,0,0,0,4,0,0,4,0,0,0,0
724,Surfer3,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,2,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,1,5,0,0,0,0
725,Surfer4,,,25.0,23.95,4,3,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,8,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0
726,Surfer5,,,25.0,32.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
727,Surfer6,,,25.0,27.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,4,1,0,3,4,6,2,0,0,1,1,0,0,0,0,0

Market [46_32] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
716,,,sell,6774,720,,,buy,6770,2016-09-16 07:01:56.0,0.8,4
718,,,sell,6848,709,,,buy,6826,2016-09-16 07:05:35.0,0.9,2
723,,,buy,6849,719,,,sell,6842,2016-09-16 07:05:36.0,0.95,4
725,,,sell,6852,722,,,buy,6777,2016-09-16 07:05:48.0,0.85,1
718,,,sell,6993,720,,,buy,6987,2016-09-16 07:11:09.0,0.95,1

Market [50_37] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
717,,,sell,6836,722,,,buy,6782,2016-09-16 07:05:14.0,0.85,1
717,,,sell,6841,722,,,buy,6782,2016-09-16 07:05:21.0,0.85,1
725,,,buy,6846,717,,,sell,6838,2016-09-16 07:05:29.0,0.95,1
709,,,buy,6854,718,,,sell,6851,2016-09-16 07:05:51.0,0.85,1
723,,,buy,6954,718,,,sell,6951,2016-09-16 07:09:28.0,0.9,1
718,,,sell,6982,720,,,buy,6966,2016-09-16 07:10:27.0,0.95,1

Market [107_23] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
713,,,buy,6815,719,,,sell,6807,2016-09-16 07:03:37.0,0.9,4
720,,,buy,6828,721,,,sell,6819,2016-09-16 07:04:43.0,0.75,1
713,,,sell,6991,718,,,buy,6978,2016-09-16 07:10:52.0,1.0,1

Market [180_44] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
709,,,buy,6789,726,,,sell,6769,2016-09-16 07:02:29.0,0.9,2
722,,,buy,6790,726,,,sell,6769,2016-09-16 07:02:31.0,0.9,2
725,,,buy,6825,709,,,sell,6794,2016-09-16 07:04:23.0,1.0,1
720,,,buy,6891,709,,,sell,6873,2016-09-16 07:06:54.0,0.95,1
724,,,sell,6913,708,,,buy,6897,2016-09-16 07:07:30.0,0.9,1
724,,,sell,6914,708,,,buy,6897,2016-09-16 07:07:34.0,0.9,1
718,,,buy,6969,709,,,sell,6794,2016-09-16 07:10:02.0,1.0,1

Market [220_45] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
723,,,buy,6798,714,,,sell,6791,2016-09-16 07:02:45.0,0.5,2
723,,,buy,6799,714,,,sell,6795,2016-09-16 07:02:50.0,0.6,2
722,,,buy,6803,726,,,sell,6788,2016-09-16 07:02:57.0,0.85,3
709,,,buy,6804,726,,,sell,6788,2016-09-16 07:02:57.0,0.85,1
720,,,buy,6820,709,,,sell,6808,2016-09-16 07:04:03.0,0.95,1
721,,,buy,6843,710,,,sell,6837,2016-09-16 07:05:26.0,0.95,1
724,,,buy,6895,710,,,sell,6890,2016-09-16 07:06:57.0,0.95,1
725,,,buy,6901,710,,,sell,6890,2016-09-16 07:07:07.0,0.95,1
718,,,buy,6921,727,,,sell,6844,2016-09-16 07:07:44.0,1.0,1
710,,,sell,6959,708,,,buy,6940,2016-09-16 07:09:41.0,0.95,1

Market [360_62] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
723,,,buy,6764,721,,,sell,6760,2016-09-16 07:01:25.0,0.7,1
723,,,buy,6783,721,,,sell,6779,2016-09-16 07:02:15.0,0.6,2
712,,,sell,6857,722,,,buy,6809,2016-09-16 07:05:53.0,0.5,3
716,,,sell,6879,718,,,buy,6875,2016-09-16 07:06:33.0,0.7,1
725,,,buy,6886,716,,,sell,6879,2016-09-16 07:06:48.0,0.5,1
721,,,sell,6887,709,,,buy,6785,2016-09-16 07:06:48.0,0.45,1
723,,,buy,6899,716,,,sell,6879,2016-09-16 07:07:05.0,0.5,2
710,,,buy,6908,709,,,sell,6877,2016-09-16 07:07:21.0,0.95,1
712,,,sell,6926,710,,,buy,6908,2016-09-16 07:07:56.0,0.95,1
710,,,sell,6974,720,,,buy,6957,2016-09-16 07:10:09.0,0.95,1

Market [435_85] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
