traderId,userName,firstName,lastName,initialCash,finalCash,447_450_initial,447_450_final,447_450_bought,447_450_sold,352_400_initial,352_400_final,352_400_bought,352_400_sold,252_350_initial,252_350_final,252_350_bought,252_350_sold,251_70_initial,251_70_final,251_70_bought,251_70_sold,205_300_initial,205_300_final,205_300_bought,205_300_sold,114_47_initial,114_47_final,114_47_bought,114_47_sold,50_20_initial,50_20_final,50_20_bought,50_20_sold,28_8_initial,28_8_final,28_8_bought,28_8_sold,20_5_initial,20_5_final,20_5_bought,20_5_sold,19_5_initial,19_5_final,19_5_bought,19_5_sold
398,Surfer21,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Surfer22,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Surfer2,,,25.0,28.05,0,0,0,0,4,0,0,4,0,10,22,12,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Surfer10,,,25.0,26.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,5,0,1,1,0,0,3,3,0,4,1,0,3,0,0,0,0,0,0,0,0
402,Surfer1,,,25.0,28.25,0,4,4,0,0,0,0,0,8,0,0,8,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Surfer20,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
404,Surfer11,,,25.0,24.5,0,4,5,1,4,0,2,6,8,0,2,10,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
405,Surfer12,,,25.0,19.35,4,0,0,4,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,8,7,0,1,0,2,2,0,0,2,2,0,0,4,4,0,0,0,0,0
406,Surfer13,,,25.0,24.4,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,3,0,5,0,2,2,0,0,2,2,0,4,4,0,0
407,Surfer14,,,25.0,7.45,0,0,0,0,0,4,7,3,0,8,9,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,4,4,3,0,1,0,0,0,0
408,Surfer15,,,25.0,31.55,0,1,1,0,8,1,0,7,4,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
409,Surfer16,,,25.0,33.05,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
410,Surfer17,,,25.0,29.1,0,0,0,0,4,3,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
411,Surfer18,,,25.0,36.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,2,0,6,0,0,0,0
412,Surfer19,,,25.0,25.0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
413,Surfer7,,,25.0,31.05,8,1,1,8,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
414,Surfer8,,,25.0,24.95,0,3,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,1,0,8,8,0,0
415,Surfer9,,,25.0,30.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,4,1,0,3,0,1,1,0,8,1,0,7,0,0,0,0
416,Surfer3,,,25.0,24.45,4,4,0,0,0,0,1,1,0,1,1,0,4,0,1,5,0,1,1,0,0,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
417,Surfer4,,,25.0,23.55,0,2,2,0,0,0,0,0,0,2,2,0,4,0,0,4,0,5,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,3,0,1
418,Surfer5,,,25.0,26.45,0,1,1,0,0,1,1,0,4,1,0,3,0,0,0,0,4,2,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0
419,Surfer6,,,25.0,0.0,0,0,0,0,4,10,6,0,0,0,0,0,0,0,7,7,0,0,0,0,4,9,7,2,4,15,11,0,0,10,10,0,0,5,5,0,0,0,0,0

Market [447_450] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
414,,,buy,2801,409,,,sell,2794,2016-09-14 06:34:40.0,0.3,3
417,,,buy,2812,409,,,sell,2810,2016-09-14 06:35:00.0,0.5,1
402,,,buy,2821,413,,,sell,2815,2016-09-14 06:35:17.0,0.95,4
404,,,buy,2826,413,,,sell,2815,2016-09-14 06:35:30.0,0.95,1
404,,,buy,2828,413,,,sell,2815,2016-09-14 06:35:34.0,0.95,1
404,,,buy,2829,413,,,sell,2815,2016-09-14 06:35:36.0,0.95,1
404,,,buy,2832,413,,,sell,2815,2016-09-14 06:35:40.0,0.95,1
405,,,sell,2836,404,,,buy,2835,2016-09-14 06:35:50.0,1.0,1
404,,,sell,2844,417,,,buy,2831,2016-09-14 06:36:08.0,0.5,1
418,,,buy,2852,405,,,sell,2849,2016-09-14 06:36:40.0,0.9,1
408,,,buy,2895,405,,,sell,2849,2016-09-14 06:38:31.0,0.9,1
413,,,buy,2915,405,,,sell,2849,2016-09-14 06:39:25.0,0.9,1

Market [352_400] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
408,,,sell,2694,404,,,buy,2691,2016-09-14 06:31:26.0,0.65,1
406,,,buy,2699,408,,,sell,2694,2016-09-14 06:31:31.0,0.55,1
406,,,buy,2704,408,,,sell,2694,2016-09-14 06:31:36.0,0.55,2
404,,,sell,2726,411,,,buy,2689,2016-09-14 06:32:17.0,0.1,1
404,,,sell,2741,419,,,buy,2738,2016-09-14 06:32:42.0,0.5,2
404,,,sell,2745,419,,,buy,2738,2016-09-14 06:32:48.0,0.5,1
404,,,sell,2748,405,,,buy,2733,2016-09-14 06:32:52.0,0.15,1
407,,,buy,2752,408,,,sell,2749,2016-09-14 06:32:57.0,0.5,2
404,,,buy,2816,407,,,sell,2758,2016-09-14 06:35:07.0,0.9,1
404,,,sell,2822,419,,,buy,2759,2016-09-14 06:35:17.0,0.5,1
416,,,buy,2853,407,,,sell,2758,2016-09-14 06:36:44.0,0.9,1
407,,,buy,2868,411,,,sell,2865,2016-09-14 06:37:28.0,0.85,1
407,,,buy,2875,400,,,sell,2873,2016-09-14 06:37:39.0,0.85,4
405,,,buy,2897,407,,,sell,2888,2016-09-14 06:38:35.0,0.85,1
416,,,sell,2946,413,,,buy,2931,2016-09-14 06:40:24.0,0.7,1
419,,,buy,2954,408,,,sell,2945,2016-09-14 06:40:39.0,0.75,1
405,,,buy,2962,406,,,sell,2958,2016-09-14 06:41:04.0,0.85,1
415,,,buy,2969,413,,,sell,2965,2016-09-14 06:41:19.0,0.85,1
419,,,buy,2988,415,,,sell,2972,2016-09-14 06:42:25.0,0.8,1
418,,,buy,3006,410,,,sell,2807,2016-09-14 06:43:09.0,0.9,1

Market [252_350] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
404,,,sell,2696,400,,,buy,2695,2016-09-14 06:31:27.0,0.75,1
404,,,sell,2700,400,,,buy,2695,2016-09-14 06:31:31.0,0.85,1
404,,,sell,2703,400,,,buy,2695,2016-09-14 06:31:36.0,0.85,1
404,,,sell,2706,400,,,buy,2695,2016-09-14 06:31:39.0,0.85,1
408,,,sell,2707,400,,,buy,2695,2016-09-14 06:31:39.0,0.85,3
404,,,sell,2710,400,,,buy,2695,2016-09-14 06:31:41.0,0.85,1
404,,,sell,2712,400,,,buy,2695,2016-09-14 06:31:45.0,0.85,1
404,,,sell,2715,400,,,buy,2695,2016-09-14 06:31:48.0,0.85,1
404,,,sell,2721,407,,,buy,2709,2016-09-14 06:32:05.0,0.8,1
408,,,sell,2740,407,,,buy,2709,2016-09-14 06:32:38.0,0.8,1
404,,,buy,2791,400,,,sell,2717,2016-09-14 06:34:20.0,0.95,1
414,,,buy,2793,400,,,sell,2717,2016-09-14 06:34:23.0,0.95,3
404,,,sell,2795,407,,,buy,2709,2016-09-14 06:34:28.0,0.8,1
404,,,buy,2804,400,,,sell,2717,2016-09-14 06:34:42.0,0.95,1
404,,,sell,2808,407,,,buy,2709,2016-09-14 06:34:47.0,0.8,1
407,,,buy,2823,400,,,sell,2717,2016-09-14 06:35:22.0,0.95,5
418,,,sell,2845,400,,,buy,2811,2016-09-14 06:36:18.0,0.9,2
414,,,sell,2860,400,,,buy,2811,2016-09-14 06:37:06.0,0.9,3
402,,,sell,2908,405,,,buy,2742,2016-09-14 06:39:14.0,0.8,2
402,,,sell,2908,414,,,buy,2783,2016-09-14 06:39:14.0,0.8,2
402,,,sell,2917,414,,,buy,2783,2016-09-14 06:39:27.0,0.8,1
402,,,sell,2917,400,,,buy,2692,2016-09-14 06:39:27.0,0.75,3
414,,,sell,2928,400,,,buy,2692,2016-09-14 06:39:47.0,0.75,3
418,,,sell,2956,400,,,buy,2692,2016-09-14 06:40:41.0,0.75,1
417,,,buy,2970,400,,,sell,2967,2016-09-14 06:41:29.0,0.9,1
