traderId,userName,firstName,lastName,initialCash,finalCash,803_640_initial,803_640_final,803_640_bought,803_640_sold,750_500_initial,750_500_final,750_500_bought,750_500_sold,641_465_initial,641_465_final,641_465_bought,641_465_sold,595_505_initial,595_505_final,595_505_bought,595_505_sold,564_505_initial,564_505_final,564_505_bought,564_505_sold,489_435_initial,489_435_final,489_435_bought,489_435_sold,406_350_initial,406_350_final,406_350_bought,406_350_sold,330_220_initial,330_220_final,330_220_bought,330_220_sold,252_170_initial,252_170_final,252_170_bought,252_170_sold,177_50_initial,177_50_final,177_50_bought,177_50_sold
772,Surfer21,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
773,Surfer22,,,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
774,Surfer2,,,25.0,29.5,0,0,2,2,0,0,0,0,0,0,0,0,4,2,0,2,0,1,1,0,0,0,0,0,4,3,0,1,4,0,0,4,0,0,0,0,0,0,0,0
775,Surfer10,,,25.0,29.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,6,4,4,0,0,0,0,0,0
776,Surfer1,,,25.0,21.65,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,4,4,0,0
777,Surfer20,,,25.0,32.65,0,0,0,0,0,1,2,1,0,1,1,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,0,0,0,0,0,1,1,0
778,Surfer11,,,25.0,24.1,0,2,2,0,4,0,0,4,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,4,0,0
779,Surfer12,,,25.0,28.2,0,0,0,0,0,3,3,0,0,1,1,0,4,0,0,4,0,0,0,0,0,0,0,0,4,1,0,3,4,4,1,1,0,0,0,0,0,3,3,0
780,Surfer13,,,25.0,26.8,4,2,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Surfer14,,,25.0,24.55,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0
782,Surfer15,,,25.0,20.95,0,0,0,0,8,0,0,8,0,0,0,0,0,1,1,0,4,6,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Surfer16,,,25.0,25.2,0,0,0,0,0,4,4,0,0,0,0,0,4,9,5,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
784,Surfer17,,,25.0,19.1,8,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,4,7,5,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
785,Surfer18,,,25.0,27.6,0,0,0,0,0,0,0,0,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
786,Surfer19,,,25.0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,10,19,9,0,19,19,0,0,0,0,0,4,1,0,3
787,Surfer7,,,25.0,23.55,8,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
788,Surfer8,,,25.0,24.5,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
789,Surfer9,,,25.0,27.3,0,2,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,1,0,0,1,0,0,1,1,8,10,3,1
790,Surfer3,,,25.0,27.9,4,0,0,4,0,0,0,0,0,0,0,0,4,3,0,1,2,1,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,3
791,Surfer4,,,25.0,27.85,0,3,3,0,0,3,3,0,4,3,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0
792,Surfer5,,,25.0,25.4,0,0,0,0,8,6,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Surfer6,,,25.0,24.55,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,2,2,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0

Market [803_640] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
790,,,sell,7810,778,,,buy,7798,2016-09-20 03:21:14.0,0.5,1
790,,,sell,7835,778,,,buy,7798,2016-09-20 03:22:20.0,0.5,1
774,,,buy,7935,780,,,sell,7928,2016-09-20 03:25:54.0,0.3,1
784,,,sell,7943,774,,,buy,7935,2016-09-20 03:26:11.0,0.3,1
789,,,buy,7966,790,,,sell,7962,2016-09-20 03:26:58.0,0.05,1
789,,,buy,8048,780,,,sell,8027,2016-09-20 03:29:46.0,0.05,1
791,,,buy,8050,790,,,sell,8016,2016-09-20 03:29:53.0,0.1,1
791,,,buy,8050,774,,,sell,8017,2016-09-20 03:29:53.0,0.1,2

Market [750_500] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
779,,,buy,7794,778,,,sell,7792,2016-09-20 03:20:39.0,0.45,1
789,,,buy,7797,778,,,sell,7792,2016-09-20 03:20:42.0,0.45,1
789,,,buy,7864,776,,,sell,7849,2016-09-20 03:23:25.0,0.2,1
789,,,buy,7901,776,,,sell,7849,2016-09-20 03:24:42.0,0.2,1
777,,,buy,7916,776,,,sell,7849,2016-09-20 03:25:07.0,0.2,1
779,,,buy,7917,776,,,sell,7849,2016-09-20 03:25:07.0,0.2,1
789,,,buy,7954,792,,,sell,7924,2016-09-20 03:26:37.0,0.25,1
789,,,buy,7984,782,,,sell,7974,2016-09-20 03:27:38.0,0.2,1
789,,,buy,7990,792,,,sell,7985,2016-09-20 03:27:46.0,0.15,1
782,,,sell,8040,777,,,buy,8013,2016-09-20 03:29:22.0,0.05,1
789,,,buy,8049,778,,,sell,8041,2016-09-20 03:29:53.0,0.05,1
791,,,buy,8053,778,,,sell,8041,2016-09-20 03:30:01.0,0.05,1
791,,,buy,8053,782,,,sell,8045,2016-09-20 03:30:01.0,0.05,2
779,,,buy,8060,782,,,sell,8045,2016-09-20 03:30:16.0,0.05,1
783,,,buy,8062,782,,,sell,8045,2016-09-20 03:30:19.0,0.05,3
777,,,sell,8074,783,,,buy,8062,2016-09-20 03:30:49.0,0.05,1

Market [641_465] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
779,,,buy,7818,785,,,sell,7807,2016-09-20 03:21:32.0,0.5,1
781,,,buy,7884,785,,,sell,7831,2016-09-20 03:24:10.0,0.45,1
791,,,sell,7977,777,,,buy,7958,2016-09-20 03:27:24.0,0.3,1

Market [595_505] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
790,,,sell,7823,780,,,buy,7800,2016-09-20 03:21:45.0,0.5,1
787,,,buy,7826,774,,,sell,7795,2016-09-20 03:21:56.0,0.9,1
784,,,buy,7836,774,,,sell,7795,2016-09-20 03:22:23.0,0.9,1
777,,,sell,7838,780,,,buy,7827,2016-09-20 03:22:26.0,0.6,1
783,,,buy,7850,777,,,sell,7846,2016-09-20 03:22:59.0,0.6,1
793,,,buy,7869,779,,,sell,7867,2016-09-20 03:23:38.0,0.6,1
793,,,buy,7874,777,,,sell,7872,2016-09-20 03:23:49.0,0.55,1
793,,,buy,7881,777,,,sell,7879,2016-09-20 03:24:02.0,0.65,1
777,,,sell,7893,782,,,buy,7889,2016-09-20 03:24:32.0,0.65,1
783,,,buy,7902,777,,,sell,7898,2016-09-20 03:24:44.0,0.7,1
779,,,sell,7903,783,,,buy,7902,2016-09-20 03:24:49.0,0.7,1
793,,,buy,7910,777,,,sell,7908,2016-09-20 03:24:57.0,0.85,1
777,,,sell,7932,783,,,buy,7902,2016-09-20 03:25:45.0,0.7,1
779,,,sell,7983,780,,,buy,7934,2016-09-20 03:27:34.0,0.75,1
779,,,sell,8021,783,,,buy,7902,2016-09-20 03:28:46.0,0.7,1

Market [564_505] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
778,,,sell,7804,782,,,buy,7786,2016-09-20 03:21:05.0,0.45,2
790,,,sell,7806,788,,,buy,7805,2016-09-20 03:21:08.0,0.5,1
774,,,buy,7870,776,,,sell,7865,2016-09-20 03:23:40.0,0.75,1
787,,,buy,7871,776,,,sell,7865,2016-09-20 03:23:44.0,0.75,1
784,,,buy,7877,776,,,sell,7865,2016-09-20 03:23:50.0,0.75,2

Market [489_435] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
782,,,buy,7809,789,,,sell,7787,2016-09-20 03:21:14.0,0.9,1
782,,,buy,7809,780,,,sell,7791,2016-09-20 03:21:14.0,0.95,1
782,,,buy,7821,789,,,sell,7814,2016-09-20 03:21:35.0,0.6,1
789,,,sell,7830,782,,,buy,7821,2016-09-20 03:22:05.0,0.6,1
784,,,buy,7863,780,,,sell,7853,2016-09-20 03:23:24.0,0.9,1
789,,,sell,7880,784,,,buy,7863,2016-09-20 03:24:00.0,0.9,1
780,,,sell,7904,784,,,buy,7863,2016-09-20 03:24:49.0,0.9,1
790,,,sell,7911,784,,,buy,7863,2016-09-20 03:24:59.0,0.9,1
784,,,buy,7915,780,,,sell,7913,2016-09-20 03:25:06.0,0.55,1
793,,,buy,8028,784,,,sell,8023,2016-09-20 03:29:01.0,1.0,1
793,,,buy,8042,784,,,sell,8039,2016-09-20 03:29:25.0,1.0,1

Market [406_350] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
779,,,sell,7839,777,,,buy,7833,2016-09-20 03:22:29.0,0.4,1
786,,,buy,7914,783,,,sell,7896,2016-09-20 03:25:05.0,0.4,4
786,,,buy,7919,793,,,sell,7891,2016-09-20 03:25:09.0,0.45,4
786,,,buy,7922,777,,,sell,7856,2016-09-20 03:25:16.0,0.65,1
786,,,buy,7925,774,,,sell,7890,2016-09-20 03:25:24.0,0.9,1
786,,,buy,7949,783,,,sell,7942,2016-09-20 03:26:29.0,0.55,4
786,,,buy,7953,793,,,sell,7939,2016-09-20 03:26:31.0,0.6,4
776,,,buy,7957,779,,,sell,7950,2016-09-20 03:26:46.0,0.85,1
776,,,buy,7963,786,,,sell,7927,2016-09-20 03:26:53.0,0.9,4
778,,,buy,7965,786,,,sell,7927,2016-09-20 03:26:56.0,0.9,2
776,,,buy,7969,786,,,sell,7927,2016-09-20 03:27:02.0,0.9,3
786,,,buy,8052,779,,,sell,8046,2016-09-20 03:29:57.0,0.9,1

Market [330_220] Trades
marketTrader_ID,marketTrader_firstName,marketTrader_lastName,marketTrader_role,marketOrder_ID,limitTrader_ID,limitTrader_firstName,limitTrader_lastName,limitTrader_role,limitOrder_ID,time,price,units
786,,,buy,7894,777,,,sell,7866,2016-09-20 03:24:33.0,0.65,1
